sku|store_number|description|regular_price|dept_code|sale_price|sale_qty|promo_start_date|promo_end_date|promo_min_qty|promo_limit_qty|promo_buy_qty|promo_get_qty|promo_tag|family_sale_code|tax_pct|bottle_deposit|cool|brand_name|product_name|size|uom|scale_flag|how_to_sell|avg_weight|wgt_selector|item_location
00840243102129|72|BLUE PATE KITTEN CHICKEN ENTRE|1.19|40|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164916||||||3|OZ|N||||
00840243102136|72|BLUE PATE ADULT INDOOR CHICKEN|1.19|40|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164916||||||3|OZ|N||||
00840243102211|72|BLUE FLAKED CHICKEN|1.19|40|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164916||||||3|OZ|N||||
00840243102228|72|BLUE FLAKED TUNA|1.19|40|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164916||||||3|OZ|N||||
00840243102266|72|BLUE MEATY MORSELS TUNA|1.19|40|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164916||||||3|OZ|N||||
00615908408010|72|TIGI BH SELF ABSRBD COND 25.36|24.99|49||||||||||||||||25.36|OZ|N||||
00090174497157|72|RSK SEN CALM SHP & COND LTR|19.99|49||||||||||||||||67.60|OZ|N||||
00840243102273|72|BLUE MEATY MORSELS CHICKEN|1.19|40|10.00|10|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164916||||||3|OZ|N||||
00840243121229|72|BLUE HEALTHY GOURMET VARIETY|11.99|40||||||||||||||||36|OZ|N||||
00840243122974|72|BLUE HEALTHY GOURMET PATE VAR|11.99|40||||||||||||||||36|OZ|N||||
00090174416400|72|RKN HI RISE VOLUME SHP 10.1 OZ|20.59|49||||||||||||||||10.10|OZ|N||||
00888109112257|72|MP STAR SPANGLED DING DONGS|3.99|90||||||||||||||||12.7|OZ|N||||
00090174075331|72|RKN EXTREME COND 8.5 OZ|18.59|49||||||||||||||||8.50|OZ|N||||
00090174088218|72|RKN EXTREME SHMP 10.1 OZ|17.59|49||||||||||||||||10.10|OZ|N||||
00646630002214|72|SEXY BIG SPRY&PLAY HARD HS10OZ|17.99|49||||||||||||||||10|OZ|N||||
00646630012992|72|SEXY STYLE HARDUP GEL 5.1OZ|17.99|49||||||||||||||||5.10|OZ|N||||
00266582000009|72|DEVILED EGGS 12-COUNT|5.79|71||||||||||||||||10|OZ|Y||||
00090174492992|72|BIOLAGE HYDRASOURCE SHP LTR|26.99|49||||||||||||||||33.80|OZ|N||||
00090174491391|72|BIOLAGE SMOOTHPROOF SERUM 3 OZ|17.99|49||||||||||||||||3|OZ|N||||
00884486242044|72|BIOLAGE HYDRASOURCE CD/TUBES|18.99|49||||||||||||||||9.50|OZ|N||||
00090174467730|72|MTX TR HIGH AMPLIFY CND 10.1OZ|13.59|49||||||||||||||||10.10|OZ|N||||
00090174406630|72|TIGI BH SMALL TALK THICKFIER 8|20.99|49||||||||||||||||8|OZ|N||||
00615908405736|72|TIGI CATWALK ROOT BOOST 8.5OZ|12.99|49||||||||||||||||8.50|OZ|N||||
00090174064533|72|SB SHAPER H/S REG 10.6 OZ|19.99|49||||||||||||||||10.60|OZ|N||||
00090174063864|72|SB SHAPER H/S PLUS 10.6 OZ|19.99|49||||||||||||||||10.60|OZ|N||||
00090174183098|72|P-M. SHAMPOO 16.9OZ|12.99|49||||||||||||||||16.90|OZ|N||||
00090174154333|72|P-M. INSTANT MOIST SHP 16.9OZ|14.59|49||||||||||||||||16.90|OZ|N||||
00090174406814|72|P-M. X-BODY BOOSTER 8.5 OZ|16.79|49||||||||||||||||8.50|OZ|N||||
00090174450695|72|P-M. X-BODY DAILY RNSE 10.14OZ|12.59|49||||||||||||||||10.14|OZ|N||||
00090174400454|72|P-M. X-BODY DAILY SHMP 16.9OZ|14.59|49||||||||||||||||16.90|OZ|N||||
00090174450701|72|P-M. X-BODY DAILY SHP 10.14OZ|11.59|49||||||||||||||||10.14|OZ|N||||
00090174401932|72|P-M. COLOR PROT DLY CND 16.9OZ|17.29|49||||||||||||||||16.90|OZ|N||||
00090174030064|72|P-M. SUPER CLEAN EXTRA HS 10OZ|17.79|49||||||||||||||||10|OZ|N||||
00090174198955|72|P-M. FREEZE & SHINE SPY 16.9OZ|19.69|49||||||||||||||||16.90|OZ|N||||
00859764003037|72|LIVING PROOF PRIME STYL EXT 5Z|19.99|49||||||||||||||||5|OZ|N||||
00854924004398|72|LIVING PROOF RESTORE COND 8 OZ|27.99|49||||||||||||||||8|OZ|N||||
00854924004374|72|LIVING PROOF RESTORE SHP 8 OZ|27.99|49||||||||||||||||8|OZ|N||||
00090174492930|72|BIOLAGE-HYDRASOURCE LVN CR|17.99|49||||||||||||||||8.50|OZ|N||||
00090174437443|72|BIOLAGE CURL DEFINING ELXR 4.2|18.59|49||||||||||||||||4.20|OZ|N||||
00033984019560|72|MELATONIN 10 MG TABLETS|16.99|10||||||||||||||||60|CT|N||||
00884486152244|72|BIOLAGE-HYDRASOURCE DET SOL|19.99|49||||||||||||||||13.50|OZ|N||||
00074570780044|72|HAGN DAZ BANANA PBUTTER CHIP|4.99|96||||||||||||||||14|OZ|N||||
00074570484188|72|HAGN DAZ HONEY SALT CARM ALMND|4.99|96||||||||||||||||14|OZ|N||||
00074570395729|72|HAGN DAZ MIDNIGHT COOKIES/CRM|4.99|96||||||||||||||||14|OZ|N||||
00074570658022|72|HAGN DAZ TRIO COCO,CARM,CHOC|4.99|96||||||||||||||||14|OZ|N||||
00090174496365|72|RKN FRIZ DIS SULD-FRE SHP 10.1|20.99|49||||||||||||||||10.10|OZ|N||||
00090174496372|72|RKN FRIZ DIS COND 8.5OZ|20.99|49||||||||||||||||8.50|OZ|N||||
00074570173198|72|HAGN DAZ TRIO LEM,RASP,WH CHOC|4.99|96||||||||||||||||14|OZ|N||||
00090174419371|72|RKN PILLOWPROOF DRY SHP 3.4OZ|19.99|49||||||||||||||||3.40|OZ|N||||
00090174492541|72|RKN BLONDE IDOL SHP 10.1OZ|20.99|49||||||||||||||||10.10|OZ|N||||
00074570629886|72|HAGN DAZ TRIO VANILLA CARAMEL|4.99|96||||||||||||||||14|OZ|N||||
00074570997237|72|HAGN DAZ NONDAIRY COCO CARAMEL|4.99|96||||||||||||||||14|OZ|N||||
00090174438174|72|RKN CURVACEOUS RINGLET 6OZ|20.99|49||||||||||||||||6|OZ|N||||
00074570348046|72|HAGN DAZ ND CHOC SALT FDG TRFL|4.99|96||||||||||||||||14|OZ|N||||
00898571000716|72|IT'S A 10 SILK EXP HAIR MASK|34.99|49||||||||||||||||8|OZ|N||||
00074570778881|72|HAGN DAZ ND MOCHA CHOCO COOKIE|4.99|96||||||||||||||||14|OZ|N||||
00090174401857|72|IT'S A 10 +KERTN MIR LVN4Z/FR2|23.99|49||||||||||||||||6|OZ|N||||
00074570172214|72|HAGN DAZ ND PBUTTER CHOC FUDGE|4.99|96||||||||||||||||14|OZ|N||||
00090174476671|72|IT'S A 10 MIR LVN 4Z&2Z PROMO|20.99|49||||||||||||||||6|OZ|N||||
00898571000273|72|IT'S A 10 MIRACLE FIRM HLD GEL|14.99|49||||||||||||||||5|OZ|N||||
00898571000372|72|IT'S A 10 + KERATIN SHMP 10OZ|19.99|49||||||||||||||||10|OZ|N||||
00898571000389|72|IT'S A 10 + KERATIN DEEP CD 5Z|19.99|49||||||||||||||||5|OZ|N||||
00898571000402|72|IT'S A 10 + KERATIN MIR LVIN 2|13.99|49||||||||||||||||2|OZ|N||||
00898571000426|72|IT'S A 10 VOL BLWDRY VOLUMZR 6|18.99|49||||||||||||||||6|OZ|N||||
00898571000433|72|IT'S A 10 VOL MIR LVIN LITE 4Z|17.99|49||||||||||||||||4|OZ|N||||
00090174438044|72|JOICO-ICE SPIKER GLUE 5.1 OZ|15.99|49||||||||||||||||5.10|OZ|N||||
00090174479092|72|KENRA VOLUME SPRAY 10OZ|16.99|49||||||||||||||||10|OZ|N||||
00898571000594|72|IT'S A 10 SILK EXP LVN COND 5Z|22.99|49||||||||||||||||5|OZ|N||||
00840243122530|72|BLUE KITTEN FORMULA 2LB|8.99|40|6.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068610||||||2|LB|N||||
00840243122400|72|BLUE ADULT CAT CHKN FORMULA|8.99|40|6.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068610||||||2|LB|N||||
00840243122554|72|BLUE GRAIN FREE INDOOR CHKN CA|8.99|40|6.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068610||||||2|LB|N||||
00071190001801|72|NUTRISH PEAK DOG FOOD CHKN BF|1.29|40||||||||||||||||3.50|OZ|N||||
00071190001818|72|NUTRISH PEAKS WTLND CHKN & DCK|1.29|40||||||||||||||||3.50|OZ|N||||
00859610000098|72|BLUE LPF ADULT DOG CKN&BR 15LB|29.99|40|27.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068658||||||15|LB|N||||
00071190001825|72|NUTRISH PEAK DOG FD CHKN & LMB|1.29|40||||||||||||||||3.50|OZ|N||||
00859610006854|72|BLUE FF SUNDAY CHKN DINNER|2.99|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164952||||||12.50|OZ|N||||
00840243105540|72|BLUE FF BBQ DINNER|2.99|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164952||||||12.50|OZ|N||||
00840243105212|72|BLUE BEEF DOG STEW|2.99|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164952||||||12.50|OZ|N||||
00840243105199|72|BLUE CHICKEN DOG STEW|2.99|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164952||||||12.50|OZ|N||||
00840243122592|72|BLUE LPF ADULT DOG CKN&BR|9.99|40|7.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068646||||||3|LB|N||||
00840243105571|72|BLUE FF TRKY DAY FEAST DINNER|2.99|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164952||||||12.50|OZ|N||||
00859610007479|72|BLUE HS SENIOR CHICKEN DINNER|2.49|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164940||||||12.50|OZ|N||||
00840243105731|72|BLUE HS PUPPY CHICKEN DINNER|2.49|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164940||||||12.50|OZ|N||||
00840243104963|72|BLUE HS DOG TKY MEATLOAF DNR|2.49|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164940||||||12.50|OZ|N||||
00840243104956|72|BLUE HS DOG BEEF DINNER|2.49|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164940||||||12.50|OZ|N||||
00840243104949|72|BLUE HS DOG LAMB BR DINNER|2.49|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164940||||||12.50|OZ|N||||
00840243122622|72|BLUE LPF ADULT DOG HEALTHY WEI|9.99|40|7.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068646||||||3|LB|N||||
00840243104932|72|BLUE HS DOG CHIK & GR DINNER|2.49|40|9.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15164940||||||12.50|OZ|N||||
00071190001467|72|NUTRISH LONGEVITY CAT FOOD|12.99|40||||||||||||||||6|LB|N||||
00840243122455|72|BLUE ADULT CAT INDOOR FORMULA|15.99|40|13.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068598||||||5|LB|N||||
00840243122509|72|BLUE ADULT CAT SENSITIVE STOMA|15.99|40|13.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068598||||||5|LB|N||||
00840243122424|72|BLUE ADULT INDOOR CHKN HRBL|15.99|40|13.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068598||||||5|LB|N||||
00859610000357|72|BLUE LPF ADULT DOG LAMB & BR|31.99|40|29.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||15|LB|N||||
00071190001832|72|NUTRISH PEAK WET DOG FOOD MP|10.99|40||||||||||||||||3.50|OZ|N||||
00071190001603|72|NUTRISH LITTLE BITES DOG FOOD|9.99|40|8.99|1|2018/06/07|2018/07/04|0|0|||Giant Eagle Advantage Card Price|14962457||||||6|LB|N||||
00071190001559|72|NUTRISH PEAK WETLANDS DOG FOOD|24.99|40||||||||||||||||12|LB|N||||
00071190001542|72|NUTRISH PEAK WETLANDS DOG FOOD|10.99|40|9.49|1|2018/06/07|2018/07/04|0|0|||Giant Eagle Advantage Card Price|14962469||||||4|LB|N||||
00840243122615|72|BLUE LPF ADULT DOG CKN&BR SMAL|9.99|40|7.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068646||||||3|LB|N||||
00840243122899|72|BLUE KITTY CRAVINGS CHICKEN|3.99|40||||||||||||||||5|OZ|N||||
00022000019103|72|EXTRA CINNAMON 3PK|2.79|68||||||||||||||||3|PK|N||||
00034000008117|72|ICE BREAKERS CUBES CINNAMON|3.79|68||||||||||||||||3.24|OZ|N||||
00840243122912|72|BLUE KITTY CRAVINGS SALMON|3.99|40||||||||||||||||5|OZ|N||||
00034000701742|72|ICE BREAKERS CUBES PPPRMNT PCH|7.99|68||||||||||||||||8.11|OZ|N||||
00034000701759|72|ICE BREAKERS CUBES GRAPE POUCH|7.99|68||||||||||||||||8.11|OZ|N||||
00858089003524|72|HALO TOP ND PANCAKES & WAFFLES|4.99|96|9.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15090371||||||16|OZ|N||||
00073390009335|72|MENTOS SHARE-A-BOWL FRUIT|5.49|68||||||||||||||||11.81|OZ|N||||
00858089003531|72|HALO TOP ND BIRTHDAY CAKE|4.99|96|9.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15090371||||||16|OZ|N||||
00858089003548|72|HALO TOP ND CHOC ALMD CRUNCH|4.99|96|9.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15090371||||||16|OZ|N||||
00009800007332|72|TIC TAC MINT ORANGE 3PK|2.69|68||||||||||||||||3|PK|N||||
00009800007318|72|TIC TAC MINT FRESHMINTS 3PK|2.69|68||||||||||||||||3|PK|N||||
00009800007370|72|TIC TAC MINT WINTERGREEN 3PK|2.69|68||||||||||||||||3|PK|N||||
00858089003555|72|HALO TOP ND COCONUT|4.99|96|9.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15090371||||||16|OZ|N||||
00858089003562|72|HALO TOP ND COOKIE DOUGH|4.99|96|9.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15090371||||||16|OZ|N||||
00874896005520|72|OKRA 6/12OZ|3.99|4||||||||||||||||12|OZ|N||||
00858089003579|72|HALO TOP ND VANILLA MAPLE|4.99|96|9.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15090371||||||16|OZ|N||||
00076840200160|72|B&J CHOCOLATE FUDGE BROWNIE|1.59|96||||||||||||||||4|OZ|N||||
00076840200276|72|B&J CHOC CHIP COOKIE DOUGH|1.59|96||||||||||||||||4|OZ|N||||
00859610000333|72|BLUE LPF ADULT DOG LAMB & BR|18.99|40|16.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068634||||||6|LB|N||||
00859610000012|72|BLUE LPF PUPPY CKN & BR|18.99|40|16.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068634||||||6|LB|N||||
00840243104871|72|BLUE LPF ADULT DOG CKN& BR SM|18.99|40|16.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068634||||||6|LB|N||||
00840243122417|72|BLUE ADULT CAT CHKN & BR|15.99|40|13.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068598||||||5|LB|N||||
00077567000910|72|BREYERS 2IN1 SNICKERS M&MS|5.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113330||||||48|OZ|N||||
00077567000941|72|BREYERS 2IN1 REESE PB CUPS PCS|5.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113330||||||48|OZ|N||||
00077567000880|72|BREYERS 2IN1 HEATH WAFFLE CONE|5.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113330||||||48|OZ|N||||
00077567001122|72|MAGNUM MINI DOUBLE RASPBERRY|5.99|96||||||||||||||||11.10|OZ|N||||
00077567001245|72|POPSICLE FIRECRACKER JR 6-12PK|3.29|96||||||||||||||||19.10|OZ|N||||
00077567001238|72|POPSICLE FUDGSICLE NSA|3.29|96||||||||||||||||19.80|OZ|N||||
00840243122479|72|BLUE ADULT CAT INDOOR SALMON|15.99|40|13.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068598||||||5|LB|N||||
00840243122677|72|BLUE LPF GRAIN FREE CHICKEN AD|18.99|40|16.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068634||||||5|LB|N||||
00840243122608|72|BLUE LPF ADULT DOG CKN&BR LG B|39.99|40|37.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068622||||||24|LB|N||||
00840243122585|72|BLUE LPF ADULT DOG CKN&BR|39.99|40|37.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068622||||||24|LB|N||||
00859610000043|72|BLUE LPF ADULT DOG HEALTHY WEI|29.99|40|27.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068658||||||15|LB|N||||
00859610000074|72|BLUE LPF ADULT DOG CKN&BR|18.99|40|16.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068634||||||6|LB|N||||
00859610000029|72|BLUE ADULT DOG HEALTHY WEIGHT|18.99|40|16.99|1|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15068634||||||6|LB|N||||
00017800179034|72|ONE TRUE INSTINCTS CUTS CH/TRK|4.49|40||||||||||||||||5|OZ|N||||
00017800179430|72|ONE TRUE INSTINCT BITES CHICKE|4.49|40||||||||||||||||7|OZ|N||||
00071190001658|72|NUTRISH TREATS TURKEY BACON|3.50|40||||||||||||||||3|OZ|N||||
00071190022455|72|NUTRISH TREATS SAVORY ROASTERS|9.99|40|8.49|1|2018/06/07|2018/07/04|0|0|||Giant Eagle Advantage Card Price|14962493||||||12|OZ|N||||
00071190001672|72|NUTRISH TREATS SAUSAGE BITES|3.50|40||||||||||||||||3|OZ|N||||
00071190001665|72|NUTRISH TREATS MEATBALL MORSEL|3.50|40||||||||||||||||3|OZ|N||||
00071190022479|72|NUTRISH TREATS BURGER BITES|9.99|40|8.49|1|2018/06/07|2018/07/04|0|0|||Giant Eagle Advantage Card Price|14962493||||||12|OZ|N||||
00079100992676|72|MILOS KITCHEN SIMPLY CHICKEN J|3.50|40||||||||||||||||2.50|OZ|N||||
00079100993734|72|MILK BONE 8OZ PUFFS CHICKEN CH|3.99|40|6.00|2|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||8|OZ|N||||
00079100993765|72|PUPPERONI MINIS ORIGINAL BEEF|3.50|40|6.00|2|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||5.60|OZ|N||||
00079100993727|72|MILK BONE PUFFS PB BACON MINI|3.99|40|6.00|2|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||8|OZ|N||||
00077567001214|72|POPSICLE TROPICAL SUGAR FREE|4.49|96|7.00|2|2018/05/03|2018/08/22|0|0|||Giant Eagle Advantage Card Price|14797363||||||29.70|OZ|N||||
00077567001221|72|POPSICLE DISNEY FROZEN MINI|4.49|96|7.00|2|2018/05/03|2018/08/22|0|0|||Giant Eagle Advantage Card Price|14797363||||||9|OZ|N||||
00076840001415|72|B&J LIC CARMEL COOKIE FIX|4.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113342||||||16|OZ|N||||
00076840001446|72|B&J LIC CHOC MILK & COOKIES|4.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113342||||||16|OZ|N||||
00076840001439|72|B&J LIC PB DOUGHLICIOUS|4.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113342||||||16|OZ|N||||
00076840000739|72|B&J CHOCOLATE SHAKE IT|4.79|96|12.00|4|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15113342||||||16|OZ|N||||
00075856000276|72|KLONDIKE ORIG SNACK SIZE 8-12|5.49|96||||||||||||||||24|OZ|N||||
00038000182037|72|PRINGLES 10CT VARIETY PACK|6.99|89||||||||||||||||13.79|OZ|N||||
00038000182549|72|PRINGLES SNACK STACKS 18CT VAR|6.99|89||||||||||||||||13.12|OZ|N||||
00016767523904|72|WILD BILL 1.5OZ ORIGINAL JERKY|4.49|91||||||||||||||||1|EA|N||||
00381371174195|72|BANDAID HYDROSEAL BLISTER HEAL|4.29|10||||||||||||||||10|CT|N||||
00381371175475|72|BANDAID HYDROSEAL BLSTR EXTRM|4.29|10||||||||||||||||5|CT|N||||
00381371172979|72|BANDAID HYDROSEAL ALL PURPOSE|4.29|10||||||||||||||||10|CT|N||||
00381371175505|72|BANDAID HYDROSEAL CORN CUSHN M|4.29|10||||||||||||||||10|CT|N||||
00381371172993|72|BANDAID HYDROSEAL FINGER|4.29|10||||||||||||||||10|CT|N||||
00381371175499|72|BANDAID HYDROSL BLSTRCUSHION S|4.29|10||||||||||||||||5|CT|N||||
00381371175482|72|BANDAID HYDROSEAL BLSTRCUSHION|4.29|10||||||||||||||||6|CT|N||||
00381371174201|72|BANDAID HYDROSEAL BLSTR TOES|4.29|10||||||||||||||||8|CT|N||||
00381371174003|72|BANDAID HYDROSEAL XL|4.29|10||||||||||||||||3|CT|N||||
00381371174010|72|BANDAID HYDROSEAL FINGER|4.29|10||||||||||||||||10|CT|N||||
00035493015170|72|WILD ALASKA SALMON STRIPS|12.99|23||||||||||||||||12|OZ|N||||
00079105117807|72|NUTRO DOG LAMB AND GARDEN VAR|1.29|40||||||||||||||||3.50|OZ|N||||
00079105117814|72|NUTRO DOG CHICKEN ENTREE|1.29|40||||||||||||||||3.50|OZ|N||||
00079105117838|72|NUTRO BEEF AND POTATO ENTREE|1.29|40||||||||||||||||3.50|OZ|N||||
00079105122177|72|NUTRO WHLSME ESSENTIALS SM BRD|9.99|40||||||||||||||||5|LB|N||||
00079105116329|72|NUTRO WHLSME ESSENTIALS LMB/RC|9.99|40||||||||||||||||5|LB|N||||
00079105110860|72|NUTRO APPLE TREATS DOG BSCT|3.99|40||||||||||||||||10|OZ|N||||
00079105110853|72|NUTRO MIXED BRY DOG TREATS|3.99|40||||||||||||||||10|OZ|N||||
00079105110884|72|NUTRO PB CRUNCH DOG BISCUITS|3.99|40||||||||||||||||10|OZ|N||||
00079105117784|72|NUTRO RSTD TRKY & VEG ENTREE|1.29|40||||||||||||||||3.50|OZ|N||||
00079105116473|72|NUTRO WHLSME ESSENTIALS CHKN|26.99|40||||||||||||||||15|LB|N||||
00789785213286|72|SCOW 14OZ CHOCOLATE CAKE|5.49|96|3.99|1|2018/06/21|2018/07/18|0|0|||Giant Eagle Advantage Card Price|15084313||||||14|OZ|N||||
00789785620411|72|SCOW 14OZ CHOC PEANUT BUTTER|5.49|96|3.99|1|2018/06/21|2018/07/18|0|0|||Giant Eagle Advantage Card Price|15084313||||||14|OZ|N||||
00050000169887|72|FFEAST WHITE MEAT CHICKEN|1.99|40||||||||||||||||0.92|OZ|N||||
00789785879406|72|SCOW 14OZ ROCKY ROAD|5.49|96|3.99|1|2018/06/21|2018/07/18|0|0|||Giant Eagle Advantage Card Price|15084313||||||14|OZ|N||||
00764218655468|72|SIMPLY 7 MESQ BBQ QUINOA CRL|3.79|89||||||||||||||||3.5|OZ|N||||
00050000169986|72|FFEAST FILETS SALMON|1.99|40||||||||||||||||0.99|OZ|N||||
00829696000374|72|WILD PINK SHRIMP|4.99|1||||||||||||||||4|OZ|N||||
00829696000466|72|WILD PLANET N SLT PNK ALSK SLM|4.99|1||||||||||||||||6|OZ|N||||
00829696000497|72|WILD PLANET WLD SOCKEYE SALM|7.99|1||||||||||||||||6|OZ|N||||
00829696000718|72|WILD PLANET N SLT LT SKIPJACK|3.99|1||||||||||||||||5|OZ|N||||
00050000169795|72|FRISK PARTY MIX GRAVYLICIOUS|7.99|40||||||||||||||||20|OZ|N||||
00829696000817|72|SARDINES OIL AND LEMON|2.99|1||||||||||||||||4.4|OZ|N||||
00829696000893|72|WILD PLANET N SLT SARDINES WTR|2.99|1||||||||||||||||4.4|OZ|N||||
00017800178945|72|BENEFUL SIMP GOODNESS CHKN|7.99|40||||||||||||||||56.40|OZ|N||||
00829696002200|72|WILD PLANET ORG RST CHKN BRST|4.99|1||||||||||||||||5|OZ|N||||
00829696002217|72|WILD PLANET ORG N SLT CHKN|4.99|1||||||||||||||||5|OZ|N||||
00017800178976|72|BENEFUL SIMP GOODNESS BEEF|7.99|40||||||||||||||||56.40|OZ|N||||
00859480006121|72|CHILI LIME ELITE WILD TUNA|3.99|1|3.49|1|2018/06/28|2018/08/01|0|0|||Giant Eagle Advantage Card Price|||||||5|OZ|N||||
00859480006145|72|CITRUS PEPPER ELITE WLD TUNA|3.99|1|3.49|1|2018/06/28|2018/08/01|0|0|||Giant Eagle Advantage Card Price|||||||5|OZ|N||||
00859480006169|72|GARLIC HERB ELITE WILD TUNA|3.99|1|3.49|1|2018/06/28|2018/08/01|0|0|||Giant Eagle Advantage Card Price|||||||5|OZ|N||||
00309973103078|72|REV KISS PLUMP CREME SPC BRY|9.99|49||||||||||||||||1|EA|N||||
00017800179553|72|CAT CHOW NATURAL GRN FREE|11.99|40||||||||||||||||6.30|LB|N||||
00017800178525|72|CAT CHOW NATURAL GRN FREE|6.99|40||||||||||||||||3.15|OZ|N||||
00070230168658|72|TIDY CATS F&C LGHTWGHT LITTER|21.49|40||||||||||||||||17|LB|N||||
00070230168535|72|TIDY CATS SCOOP F&C LITTER|9.49|40||||||||||||||||20|LB|N||||
00309974229012|72|COLORSTAY BROW MOUSSE BLONDE|11.99|49||||||||||||||||1|EA|N||||
00190569123255|72|GG VEGGIE TOTS SWT POT & CLFLR|3.99|36||||||||||||||||16|OZ|N||||
00190569123248|72|GG VEGGIE TOTS CORN|3.99|36||||||||||||||||16|OZ|N||||
00050000579310|72|FFEAST WET CHK/CHD CHS/GRVY|0.65|40||||||||||||||||3|OZ|N||||
00309974414401|72|REV PHTRDY INST FNDT NAT BGE|17.99|49||||||||||||||||1|EA|N||||
00017792020147|72|DC COMICS DARK KNIGHT BROWNIE|5.99|96||||||||||14963696||||||48|OZ|N||||
00020735112663|72|TRKY HILL TRIO'POLITAN COCO|5.49|96||||||||||||||||48|OZ|N||||
00020735112632|72|TRKY HILL TRIO'POLITAN MINT CK|5.49|96||||||||||||||||48|OZ|N||||
